book_id,user_id,rating
941,10944,4
941,11272,4
941,12442,5
941,13189,4
941,14207,3
941,15037,4
941,15318,3
941,19895,2
941,20363,3
941,21360,3
941,21759,3
941,23004,5
941,26244,2
941,27834,4
941,31093,4
941,31908,4
941,32916,4
941,32952,4
941,33337,4
941,53293,5
942,4391,3
942,5881,2
942,14599,4
942,16996,3
942,21697,3
942,21759,2
942,22334,5
942,23093,5
942,23434,5
942,23514,4
942,24793,5
942,25785,5
942,26310,4
942,26799,1
942,27451,4
942,28214,4
942,28272,4
942,29562,3
942,29810,3
942,30336,4
942,30943,5
942,31327,2
942,34008,3
942,34297,4
942,36119,3
942,36592,5
942,38043,4
942,38276,2
942,40986,1
942,42566,5
942,42659,5
942,43668,1
942,44023,4
942,45656,3
942,46731,5
942,46746,2
942,48081,4
942,48566,4
942,49289,5
942,49297,5
942,50753,4
943,1916,3
943,2331,3
943,4280,5
943,4490,4
943,4816,4
943,5812,4
943,6249,4
943,6252,3
943,6925,3
943,7834,5
943,8286,4
943,8699,4
943,9176,5
943,9251,5
943,9909,4
943,12874,3
943,13084,5
943,17232,3
943,18620,4
943,20247,4
943,23303,3
943,27809,3
943,29388,4
943,30160,3
943,36984,4
943,41062,5
943,41300,4
943,46527,4
944,2324,4
944,8096,3
944,10751,2
944,11209,3
944,11285,4
944,11854,4
944,16146,5
944,18616,3
944,23780,5
944,24488,4
944,25415,3
944,26871,5
944,27900,5
944,28803,5
944,29037,5
944,30184,5
944,32021,4
944,32773,5
944,33886,2
944,35114,2
944,38059,2
944,39423,4
944,40317,3
945,7202,4
945,9496,3
945,12544,3
945,12690,4
945,13035,3
945,13305,3
945,15795,4
945,16848,4
945,17465,3
945,18498,3
945,19194,5
945,20155,4
945,31968,2
945,39910,3
945,40292,2
945,40444,5
945,40961,1
945,41435,5
945,42516,3
945,44963,3
945,45806,4
945,45865,5
945,49299,4
945,49998,3
945,51139,4
945,51531,5
945,53054,3
946,314,3
946,1477,2
946,3090,1
946,3114,3
946,7443,5
946,7834,1
946,12122,2
946,15166,2
946,15580,5
946,23403,4
946,23839,2
946,26579,3
946,28214,3
946,29769,4
946,30358,3
946,31336,4
946,32476,3
946,35967,5
946,37855,4
946,38654,5
946,39799,3
946,41062,5
946,42769,3
946,42771,3
946,44508,3
946,44615,2
946,45105,4
946,47014,3
946,49187,5
946,49752,5
946,50063,3
947,1702,3
947,3623,4
947,7406,4
947,8699,4
947,9084,4
947,13000,4
947,18090,5
947,29907,5
947,31968,5
947,33503,4
947,34681,2
947,34927,3
947,37889,4
947,38032,4
947,38082,5
947,38368,5
947,39979,5
947,40383,2
947,40736,5
947,41084,4
947,41131,4
947,41393,4
947,42671,3
947,43468,3
947,46133,5
947,46141,5
947,49631,5
947,49660,1
947,51046,2
947,51250,3
947,51625,4
948,1185,4
948,1449,4
948,2722,4
948,3420,4
948,5152,4
948,5357,4
948,7212,2
948,8440,3
948,8641,3
948,9011,3
948,10727,2
948,11272,4
948,11382,5
948,11569,4
948,13095,4
948,13407,5
948,14603,4
948,15254,3
948,15567,2
948,16913,3
948,17883,5
948,18361,5
948,27229,3
948,27499,5
948,29900,4
948,32745,3
948,33872,5
948,36490,5
948,37516,5
948,38080,4
948,44907,3
948,47730,3
948,48389,5
948,49988,5
948,50976,4
948,52344,4
949,997,4
949,2619,4
949,4891,3
949,5100,5
949,5272,3
949,6017,2
949,6042,1
949,7857,3
949,7867,1
949,10662,5
949,12840,4
949,13360,3
949,14122,5
949,14235,4
949,14970,3
949,15102,4
949,15194,3
949,18165,3
949,20494,4
949,21599,4
949,21788,4
949,22356,5
949,32058,5
949,32635,4
949,41105,5
949,41792,4
949,41948,5
949,41968,3
949,45588,5
949,48450,3
949,50002,5
949,50313,5
950,2165,5
950,2520,4
950,5624,4
950,6818,4
950,13695,5
950,13962,4
950,17120,5
950,22674,5
950,24190,4
950,25218,4
950,25379,5
950,30027,5
950,30027,5
950,32848,5
950,33450,5
950,36625,5
950,36849,5
950,39804,4
950,40575,5
950,40789,5
950,41346,5
950,43676,4
950,44238,5
950,46333,5
950,46521,4
950,47958,3
950,48199,4
950,48440,4
950,49660,2
950,50016,4
950,50354,5
950,52469,5
950,53183,5
950,53204,4
951,961,5
951,1799,3
951,4558,1
951,4714,4
951,4795,3
951,5155,5
951,5863,4
951,7356,3
951,7734,3
951,8209,5
951,9344,3
951,9384,3
951,9654,3
951,10011,5
951,10236,4
951,10541,4
951,11408,3
951,13878,3
951,15547,4
951,15604,5
951,16309,4
951,16757,4
951,17375,4
951,21152,4
951,21268,5
951,22988,5
951,26718,5
951,27330,5
951,31655,4
951,34787,5
951,37503,4
951,39925,3
951,47650,3
951,47876,4
951,52740,4
952,1916,4
952,4236,3
952,4315,2
952,5043,5
952,5054,3
952,5616,5
952,6329,3
952,7840,4
952,8403,4
952,8465,3
952,8641,3
952,9078,3
952,9251,4
952,9496,4
952,9804,2
952,9830,4
952,10988,5
952,11239,1
952,12751,4
952,13203,4
952,14928,4
952,15642,4
952,17267,4
952,17652,4
952,18008,2
952,18063,5
952,18378,3
952,21621,4
952,21666,4
952,22122,3
952,24132,4
952,26579,2
952,27578,3
952,31782,3
952,32918,3
952,38308,3
952,39933,3
952,40346,4
952,45260,3
952,46985,3
953,1350,4
953,3261,5
953,4212,5
953,5436,3
953,5764,4
953,7857,3
953,8302,5
953,10228,4
953,10402,3
953,11209,5
953,12361,5
953,15102,5
953,15837,1
953,22192,5
953,24288,4
953,25415,5
953,26718,4
953,31159,4
953,33679,3
953,38865,4
953,41792,3
953,41963,5
953,42355,5
953,42574,5
953,50444,4
954,15149,2
954,15279,5
954,16326,5
954,16459,4
954,16944,4
954,17885,2
954,18884,5
954,19191,4
954,19832,1
954,22128,5
954,25675,3
954,29312,1
954,32996,5
954,34592,4
954,35102,5
954,35373,3
954,36067,5
954,38963,5
954,39879,5
954,41133,3
954,41649,5
954,42086,5
954,42377,5
954,42803,5
954,42938,1
954,43176,3
954,43914,5
954,45385,4
955,1766,4
955,2428,3
955,3255,4
955,6895,4
955,8579,4
955,8641,3
955,8833,2
955,9309,4
955,9496,4
955,10988,5
955,11836,4
955,13697,5
955,14746,3
955,15009,3
955,15543,3
955,16315,3
955,17652,4
955,19942,4
955,20243,2
955,24344,3
955,26146,4
955,26579,2
955,29703,5
955,30719,2
955,32918,5
955,39933,5
955,46985,4
955,52034,5
955,52136,5
956,3534,3
956,6698,4
956,16936,3
956,19111,4
956,20678,4
956,21736,5
956,27187,4
956,29155,4
956,29965,4
956,30199,2
956,30794,3
956,30990,5
956,31536,5
956,32296,5
956,33500,5
956,33815,4
956,34670,5
956,36349,5
956,37460,5
956,40194,2
956,40468,5
956,40607,5
956,43696,3
956,43831,5
956,44496,4
956,44518,5
956,46293,5
956,46732,5
956,47650,4
956,51603,5
957,424,2
957,6682,2
957,9044,4
957,9735,5
957,9768,2
957,10133,3
957,12583,4
957,12608,5
957,18250,4
957,21861,5
957,22368,4
957,23582,3
957,26547,1
957,29303,3
957,29541,4
957,30023,4
957,33191,5
957,33599,4
957,35001,5
957,36126,2
957,36955,3
957,37611,3
957,39979,5
957,40322,3
957,41577,3
957,43668,5
957,45260,3
957,46080,5
957,48389,2
957,49289,5
957,50774,4
958,274,5
958,424,5
958,1321,3
958,1440,5
958,3757,5
958,4575,5
958,4791,5
958,8139,4
958,8519,4
958,9193,4
958,11191,5
958,11408,3
958,13361,5
958,13776,4
958,15082,5
958,18857,5
958,19123,3
958,20466,5
958,21861,5
958,23063,5
958,27537,1
958,28824,4
958,31852,4
958,34077,5
958,37653,5
958,41402,4
958,42173,4
958,42355,5
958,44019,5
958,44046,5
958,45382,5
958,48622,5
958,49298,5
959,3827,2
959,4795,5
959,6698,1
959,7842,3
959,8028,3
959,8710,3
959,9382,3
959,9731,2
959,9771,5
959,9971,1
959,10885,5
959,11545,4
959,11999,2
959,12874,2
959,13195,1
959,13879,4
959,14248,4
959,15856,4
959,17207,2
959,18493,4
959,18920,1
959,20243,4
959,20740,3
959,20967,2
959,22164,5
959,24143,5
959,25182,5
959,26825,1
959,34639,3
959,35259,3
959,40468,3
959,41228,4
959,41282,3
959,45554,5
959,46139,3
959,46472,5
959,50999,1
959,51553,3
960,4706,5
960,5478,5
960,7075,5
960,8915,5
960,11209,5
960,11261,5
960,11287,4
960,14122,5
960,14235,4
960,14929,5
960,15011,3
960,16740,4
960,16941,2
960,18494,5
960,20084,5
960,21581,4
960,28158,5
960,29155,3
960,31159,5
960,35630,3
960,37746,3
960,38331,4
960,39013,4
960,40819,4
960,41105,5
960,42200,2
960,42572,4
960,43325,5
960,44243,4
960,48450,3
961,3087,5
961,3739,5
961,3922,5
961,4967,4
961,5487,3
961,5760,4
961,7842,2
961,8565,4
961,10610,5
961,11272,5
961,11885,4
961,14222,3
961,14890,3
961,14901,2
961,21487,3
961,21733,3
961,22164,3
961,27834,5
961,30666,3
961,32338,2
961,37690,4
961,38185,4
961,40975,5
961,41300,5
961,41616,5
961,42404,3
961,43037,5
961,43554,1
961,48282,5
962,5152,3
962,5998,4
962,7588,4
962,10202,4
962,10372,2
962,10436,4
962,10466,5
962,13814,5
962,16996,3
962,19059,5
962,20906,3
962,22926,3
962,24977,5
962,25146,4
962,25268,5
962,25441,3
962,25971,4
962,26310,5
962,33119,3
962,33151,2
962,34813,3
962,36126,2
962,36865,5
962,37161,5
962,38790,3
962,40126,4
962,40444,5
962,42566,3
962,43151,4
962,44418,4
962,49161,5
962,49356,3
962,49503,3
962,51373,4
962,51515,3
963,343,5
963,4212,4
963,6867,3
963,11920,4
963,12638,3
963,14074,5
963,14936,4
963,15645,3
963,16177,3
963,17222,3
963,17652,3
963,19171,5
963,19942,5
963,21268,4
963,21713,4
963,23498,4
963,24488,4
963,26765,5
963,26883,3
963,28158,4
963,29502,2
963,29572,4
963,34927,2
963,35146,4
963,37041,3
963,38156,3
963,44650,3
963,45059,3
963,45935,2
963,49152,4
963,51838,4
964,2347,3
964,2874,5
964,4891,5
964,6634,3
964,7065,5
964,8454,5
964,8510,5
964,9722,4
964,10146,5
964,10315,5
964,11692,4
964,13095,4
964,19944,5
964,25616,4
964,25678,5
964,26942,4
964,27537,4
964,28419,4
964,29031,5
964,30283,5
964,30944,5
964,32055,4
964,35157,5
964,36695,5
964,37611,4
964,41228,5
964,41318,4
964,41849,4
964,41967,4
964,52036,5
965,13798,5
965,14074,5
965,14646,4
965,14980,5
965,16996,3
965,17356,4
965,17855,3
965,21131,5
965,23856,2
965,24977,3
965,25639,4
965,25971,3
965,26950,3
965,26970,5
965,27642,1
965,28736,4
965,34813,4
965,35905,3
965,38146,2
965,40167,1
965,46654,3
965,47611,4
965,49356,3
965,50715,5
965,52280,3
966,1393,3
966,2665,4
966,11287,3
966,12145,4
966,12861,4
966,13034,3
966,15082,5
966,16347,4
966,17434,4
966,17450,4
966,19493,4
966,19715,4
966,20241,4
966,21360,3
966,23722,4
966,24609,4
966,26883,3
966,27160,5
966,27513,4
966,27834,3
966,28158,5
966,28767,3
966,29489,3
966,29703,5
966,32490,4
966,32617,5
966,34083,5
966,34859,4
966,38475,5
966,40566,5
966,42404,5
966,48050,4
966,48440,4
966,51762,5
967,4212,4
967,9195,3
967,9285,4
967,9830,3
967,10228,3
967,11644,4
967,13170,3
967,18068,4
967,23303,3
967,26146,4
967,26883,3
967,28301,4
967,29031,4
967,29037,3
967,30160,3
967,30300,4
967,32346,3
967,32773,5
967,34787,4
967,37127,3
967,44243,4
967,49382,5
967,49514,3
967,51065,3
968,75,3
968,931,4
968,2559,2
968,3003,3
968,3436,4
968,4044,3
968,4541,3
968,4615,4
968,4816,5
968,5369,2
968,7973,2
968,13163,3
968,13647,2
968,15891,3
968,18120,3
968,19993,4
968,21609,4
968,21856,3
968,21878,3
968,22199,3
968,23092,4
968,24200,3
968,24344,1
968,25087,4
968,27513,3
968,28265,4
968,30467,4
968,31505,3
968,31886,3
968,31908,4
968,34014,3
968,35556,5
968,43175,4
968,46585,3
968,49329,5
968,50258,3
969,1354,4
969,1645,4
969,1887,3
969,2559,4
969,3507,5
969,6990,2
969,7972,5
969,9787,2
969,10500,3
969,11945,4
969,13544,4
969,15020,4
969,16192,4
969,17883,5
969,18120,2
969,19738,2
969,21360,4
969,22384,3
969,22961,3
969,26414,2
969,26873,3
969,27779,5
969,30833,3
969,32035,3
969,34079,3
969,34491,3
969,38067,5
969,43554,3
969,44496,1
969,47478,3
969,51618,4
970,2983,4
970,3482,3
970,6016,4
970,7812,4
970,8962,3
970,16965,4
970,17525,5
970,22894,4
970,25231,4
970,29517,4
970,30358,4
970,38647,4
970,40330,4
970,40556,5
970,41339,5
970,43325,4
970,48450,3
970,49786,5
970,50529,5
970,50610,3
970,52949,5
971,3757,4
971,9787,3
971,16770,3
971,17937,5
971,18696,3
971,19335,3
971,21228,4
971,21783,5
971,23020,5
971,23486,3
971,23707,3
971,23776,2
971,24223,4
971,26655,5
971,27128,5
971,28103,5
971,28943,5
971,29123,3
971,31621,3
971,32490,5
971,33037,3
971,33947,5
971,35515,5
971,37031,4
971,44446,5
971,44462,4
971,45485,5
971,45889,4
971,47323,2
972,7093,5
972,8340,4
972,9971,3
972,10402,4
972,10561,5
972,11644,4
972,11868,4
972,12168,3
972,12668,3
972,13197,3
972,15186,3
972,19755,3
972,19926,3
972,19948,3
972,21724,5
972,23004,5
972,23109,5
972,23874,3
972,24990,4
972,25606,3
972,28057,5
972,28416,3
972,29155,4
972,29689,5
972,32745,4
972,32845,3
972,37449,5
972,37482,3
972,38156,4
972,40201,5
972,40468,4
973,314,3
973,1031,3
973,1260,4
973,1294,4
973,1885,2
973,2821,5
973,3426,4
973,4241,3
973,4427,1
973,5425,4
973,6063,4
973,10527,2
973,11014,5
973,13588,3
973,14002,3
973,15522,3
973,18308,1
973,20309,5
973,20972,2
973,21078,4
973,23637,2
973,23722,1
973,26265,4
973,26414,2
973,28129,2
973,28984,4
973,29274,1
973,31996,3
973,32476,2
973,42998,4
973,49662,5
973,49849,4
973,51520,1
974,319,4
974,1600,3
974,3022,3
974,6435,3
974,7212,3
974,9044,3
974,9437,4
974,10087,4
974,10241,4
974,10457,3
974,11016,3
974,12373,3
974,12417,4
974,13575,3
974,13954,4
974,15202,4
974,16965,4
974,17580,5
974,20084,3
974,20414,4
974,23056,4
974,26942,5
974,27722,1
974,28664,5
974,29304,4
974,31179,4
974,33409,3
974,39560,2
974,40302,5
974,42322,3
974,46366,4
974,52409,3
975,178,5
975,7410,4
975,7563,3
975,8449,3
975,12361,4
975,13095,4
975,17450,5
975,17678,5
975,19493,2
975,19541,5
975,19668,2
975,23185,5
975,25278,4
975,25938,3
975,30184,5
975,32576,2
975,32745,3
975,36308,3
975,37746,2
975,51460,3
976,158,5
976,424,5
976,1391,3
976,11287,4
976,16870,4
976,17329,5
976,18100,5
976,20074,4
976,22475,5
976,23744,5
976,25182,5
976,25840,5
976,27104,4
976,27275,4
976,27808,5
976,28115,5
976,28177,5
976,28178,5
976,29732,5
976,30329,5
976,30681,5
976,33041,5
976,33075,5
976,34808,5
976,41014,5
976,41907,4
976,47528,5
976,47639,5
976,47876,4
977,1088,4
977,2112,3
977,2838,3
977,3739,5
977,7212,4
977,7999,3
977,8352,3
977,9125,2
977,9771,5
977,10181,4
977,10315,4
977,11644,5
977,14890,5
977,15010,4
977,15856,4
977,16573,4
977,17329,3
977,18313,4
977,18670,4
977,20241,5
977,21581,3
977,21733,2
977,24791,4
977,25182,5
977,25840,5
977,31093,5
977,32574,5
977,33555,5
977,39693,4
977,40975,5
977,41074,3
977,41616,4
977,45554,4
977,47528,5
977,48147,5
977,48389,1
977,49514,3
977,52036,5
978,2336,2
978,5695,4
978,7321,3
978,8043,4
978,8060,2
978,9102,4
978,11073,4
978,11428,4
978,11927,5
978,12203,3
978,12771,5
978,12827,5
978,13163,4
978,13745,4
978,14385,4
978,14460,4
978,14727,2
978,16128,3
978,19138,2
978,21851,2
978,26146,5
978,29847,5
978,32160,5
978,33713,5
978,33764,3
978,34703,5
978,39709,4
978,41747,4
978,45382,3
979,1019,3
979,1645,4
979,2940,4
979,4241,4
979,4900,2
979,8501,3
979,8682,4
979,10288,2
979,10628,4
979,11727,4
979,12412,5
979,12734,5
979,17928,4
979,18063,5
979,19035,3
979,21678,4
979,27176,4
979,27768,4
979,29280,4
979,30691,3
979,32649,1
979,34050,2
979,34082,4
979,35747,3
979,36031,3
979,38291,2
979,41126,3
979,41145,4
979,51652,3
979,51714,2
980,1813,5
980,4096,5
980,5888,5
980,7778,4
980,9472,3
980,10231,2
980,12219,5
980,12364,4
980,13000,4
980,15516,5
980,30071,5
980,31474,4
980,32252,3
980,33075,3
980,33679,4
980,34763,3
980,38032,2
980,38163,3
980,38605,4
980,41434,5
980,42492,5
980,49990,5
981,1307,2
981,5759,2
981,7331,3
981,7738,4
981,9768,1
981,10012,3
981,10056,4
981,11148,5
981,12394,2
981,12476,1
981,13000,4
981,14060,1
981,17193,2
981,18410,2
981,19535,3
981,20271,2
981,22368,4
981,23582,3
981,25320,4
981,25597,3
981,26718,3
981,27448,3
981,28894,2
981,29072,5
981,29773,5
981,30601,5
981,31305,1
981,36060,5
981,38769,3
981,39144,1
981,46736,3
981,48411,2
981,49129,2
981,49660,1
981,52994,5
981,53054,4
982,2900,4
982,3122,4
982,3641,5
982,3739,4
982,7610,4
982,14207,4
982,15567,5
982,16569,5
982,17678,5
982,18798,3
982,19541,4
982,20873,3
982,22602,4
982,23185,5
982,23768,3
982,24326,4
982,29819,5
982,33890,4
982,37714,5
982,39618,4
982,41744,4
982,49138,4
982,53245,4
983,146,4
983,377,4
983,1186,4
983,1214,4
983,1388,5
983,1566,5
983,1920,4
983,3379,5
983,4284,2
983,4509,4
983,6694,5
983,8798,5
983,9882,4
983,10315,5
983,11065,4
983,13669,4
983,14943,5
983,15202,5
983,17105,5
983,17820,5
983,19080,5
983,19647,4
983,19735,5
983,22548,5
983,23315,4
983,26374,5
983,27491,4
983,28643,5
983,30335,5
983,37421,3
983,45777,5
983,45870,5
983,49160,4
983,49263,3
983,50340,5
983,51151,5
983,53279,5
984,1354,5
984,2838,3
984,3688,5
984,5272,2
984,7212,4
984,7999,3
984,8959,4
984,9382,4
984,9731,2
984,11692,3
984,12466,5
984,12982,1
984,13095,3
984,14207,2
984,14385,3
984,14890,3
984,15010,5
984,15494,2
984,15604,4
984,17703,5
984,20032,4
984,21817,4
984,22164,2
984,26718,3
984,30944,5
984,35912,4
984,38798,4
984,43602,4
984,46139,4
984,46422,1
984,48147,3
984,51452,4
984,51480,1
985,1844,4
985,1853,4
985,2858,4
985,3255,3
985,4000,4
985,4470,4
985,4773,5
985,5435,5
985,7356,4
985,8295,5
985,11415,4
985,11545,4
985,12942,5
985,17216,4
985,19013,4
985,20134,5
985,22585,4
985,24288,4
985,27722,5
985,36009,5
985,37643,5
985,38071,5
985,40116,5
985,43265,3
985,44496,4
985,44650,5
985,47904,4
985,50130,4
985,50388,5
986,2324,4
986,4061,2
986,4212,5
986,5267,1
986,8334,4
986,9731,3
986,9843,5
986,12156,3
986,13100,2
986,14285,4
986,14546,5
986,18068,3
986,18616,2
986,19453,1
986,21739,5
986,23874,2
986,28803,5
986,30300,2
986,32745,3
986,33527,3
986,36121,4
986,37284,3
986,37714,5
986,42574,5
986,44243,4
986,45593,3
986,46823,4
986,47476,4
986,48389,3
987,883,4
987,1702,4
987,2003,4
987,3003,4
987,6203,4
987,8682,4
987,11562,2
987,15056,5
987,15142,5
987,15292,5
987,19757,5
987,20740,5
987,23409,4
987,29780,5
987,32856,3
987,36911,5
987,37503,5
987,37564,3
987,42516,4
987,43176,5
987,43794,4
987,44907,4
987,46398,4
987,48687,5
987,50064,5
987,51243,4
988,319,4
988,1245,4
988,6683,4
988,7075,5
988,8915,5
988,11261,4
988,12232,5
988,14122,5
988,15011,4
988,15431,5
988,22843,3
988,25633,4
988,27512,3
988,30259,4
988,32052,5
988,32058,5
988,33713,5
988,34315,1
988,35645,4
988,37746,3
988,38079,5
988,38331,4
988,38900,5
988,41948,5
988,41968,4
988,48297,3
988,52929,5
988,53173,3
989,3122,4
989,11545,4
989,12166,5
989,13914,4
989,15296,5
989,15723,3
989,18857,5
989,19683,5
989,21766,2
989,23892,5
989,27788,4
989,28459,4
989,28681,3
989,29132,5
989,29627,4
989,29845,3
989,31505,5
989,31852,4
989,33890,3
989,35157,4
989,36340,4
989,36403,4
989,38749,5
989,39172,5
989,40815,4
989,41834,4
989,44686,4
989,45498,3
989,46472,2
989,47478,3
989,48745,3
989,52007,5
989,52697,5
989,53107,5
990,6529,5
990,10365,4
990,12177,3
990,15888,3
990,17146,5
990,18217,4
990,21244,4
990,21251,4
990,23878,5
990,24536,5
990,24823,4
990,25941,5
990,28342,4
990,29947,3
990,31370,3
990,36559,4
990,38255,3
990,38919,5
990,39844,3
990,39956,4
990,47614,5
990,49653,5
990,52611,4
991,407,3
991,424,3
991,901,4
991,3009,4
991,4481,4
991,4715,3
991,4900,4
991,4993,3
991,6397,3
991,7225,3
991,9735,5
991,11727,3
991,13339,3
991,13478,4
991,15687,3
991,17928,4
991,20906,3
991,26579,3
991,28926,3
991,30883,4
991,32553,4
991,32586,5
991,37702,3
991,38996,4
991,41854,4
991,43676,4
991,44171,1
991,44663,3
991,45105,5
991,47846,5
991,48440,4
991,52469,5
992,4096,4
992,8579,3
992,8612,3
992,9309,4
992,11839,1
992,13794,2
992,17904,1
992,18240,1
992,19724,4
992,32033,4
992,32346,5
992,35858,3
992,36073,3
992,37153,4
992,43325,3
992,43400,5
992,43410,5
992,43456,5
992,46139,3
992,49978,3
992,52994,1
993,762,4
993,1645,4
993,2629,4
993,3641,5
993,4339,4
993,4509,3
993,5624,4
993,5656,4
993,6829,4
993,8286,4
993,9289,5
993,11599,3
993,11911,5
993,12397,3
993,13743,5
993,19035,5
993,21372,4
993,34915,4
993,38291,4
993,38749,5
993,40772,4
993,41746,3
993,42259,4
993,51652,4
994,439,3
994,2487,5
994,4044,5
994,8444,5
994,8710,3
994,9731,3
994,9919,5
994,11421,4
994,13826,3
994,14372,4
994,15254,5
994,15889,5
994,16576,5
994,17747,5
994,18550,5
994,20991,5
994,22497,3
994,23486,3
994,23892,5
994,24143,4
994,24962,4
994,25048,5
994,27229,4
994,27499,5
994,29703,3
994,30283,5
994,31093,5
994,32033,5
994,32055,4
994,35568,4
994,38798,4
994,39720,5
995,2553,5
995,3943,4
995,9084,4
995,10613,4
995,11283,4
995,12306,4
995,13003,4
995,13282,5
995,16268,2
995,16913,4
995,17922,3
995,18184,4
995,19484,4
995,24102,3
995,27291,4
995,29163,5
995,31859,5
995,31869,5
995,32538,5
995,35274,4
995,37564,2
995,39628,2
995,41460,4
995,41854,3
995,42213,5
995,42566,5
995,42659,3
995,43152,4
995,43858,5
995,44191,5
995,46513,3
995,46731,4
995,48411,3
995,48566,4
995,49295,5
995,49752,3
995,50289,4
995,52127,4
996,1353,3
996,5054,4
996,5245,2
996,5885,3
996,6215,4
996,6808,5
996,7889,3
996,8096,3
996,8510,3
996,10502,5
996,10691,4
996,13083,5
996,13084,4
996,18007,4
996,19944,5
996,21621,4
996,22894,3
996,24046,3
996,25065,4
996,25705,3
996,27612,5
996,31336,4
996,31861,4
996,34147,4
996,36995,5
996,41204,5
996,46395,4
996,46985,4
996,48127,4
996,50952,5
996,52366,4
996,52668,5
997,1585,3
997,2838,3
997,3246,4
997,3887,5
997,5115,4
997,7580,4
997,7999,3
997,8167,3
997,8352,3
997,9771,5
997,10503,5
997,10662,4
997,12135,4
997,12751,4
997,13112,4
997,14149,3
997,15161,2
997,21237,4
997,21759,2
997,24092,4
997,26398,4
997,26496,3
997,26661,4
997,28824,3
997,30283,4
997,33947,3
997,35114,3
997,39423,3
997,41204,5
997,41282,4
997,41616,4
997,42322,4
997,47239,4
997,52036,5
997,53145,3
998,2125,5
998,2629,5
998,3465,4
998,4242,5
998,5551,5
998,5764,5
998,5885,5
998,6458,5
998,8188,4
998,8449,5
998,8612,5
998,9244,5
998,9257,5
998,9805,3
998,9971,5
998,10288,5
998,10502,5
998,11214,4
998,14370,5
998,15258,4
998,17652,5
998,18884,5
998,21581,3
998,21713,5
998,24582,4
998,27398,4
998,28458,5
998,31996,5
998,32490,3
998,33716,5
998,36308,5
998,37381,5
998,39433,3
998,39693,3
998,42613,5
998,50119,5
999,1794,5
999,2981,5
999,3982,4
999,7065,4
999,7257,3
999,8286,3
999,8352,3
999,9195,5
999,9309,4
999,9830,3
999,10146,3
999,10561,5
999,10662,3
999,12791,5
999,12827,5
999,13073,3
999,13739,3
999,15054,4
999,17434,5
999,18884,3
999,19356,4
999,20848,5
999,22243,5
999,27808,5
999,30513,3
999,35161,4
999,35296,4
999,35521,4
999,37482,4
999,40251,4
999,41300,5
999,44836,4
999,47746,5
1000,2553,5
1000,4068,2
1000,4757,4
1000,6486,4
1000,12806,4
1000,13000,5
1000,14850,5
1000,17465,4
1000,19758,2
1000,21713,3
1000,23839,4
1000,29153,2
1000,31968,4
1000,32035,5
1000,33547,3
1000,33599,2
1000,33713,4
1000,34703,5
1000,36752,5
1000,37047,3
1000,38795,4
1000,39248,4
1000,39709,4
1000,39979,5
1000,40444,5
1000,45126,2
1000,45260,2
1000,46882,4
1000,48440,4
1000,48800,5
1000,48827,4
1000,49129,4
1000,49327,3
1000,49830,5
1000,52123,5
1000,52409,1
1000,52503,3
1000,52748,4
1000,53173,4
1000,53366,4
1001,1428,4
1001,4284,2
1001,5335,3
1001,6818,4
1001,11122,3
1001,12383,3
1001,13742,2
1001,14943,2
1001,18199,4
1001,20319,4
1001,23589,3
1001,23923,2
1001,27579,5
1001,32773,4
1001,39399,4
1001,46333,4
1001,46840,2
1001,47056,3
1001,47939,4
1001,50480,4
1002,5760,3
1002,5998,4
1002,9392,4
1002,13188,4
1002,13993,4
1002,14850,4
1002,16121,3
1002,16599,4
1002,20616,5
1002,22484,4
1002,23409,4
1002,24717,4
1002,30358,4
1002,32421,5
1002,33147,2
1002,35979,5
1002,38070,5
1002,40446,4
1002,41318,5
1002,48558,4
1002,49262,3
1002,50142,2
1002,51373,4
1002,51612,5
1002,52074,4
1003,1799,5
1003,6698,5
1003,10376,5
1003,10944,4
1003,13776,3
1003,16166,4
1003,16965,4
1003,17458,2
1003,18068,4
1003,19510,4
1003,21713,4
1003,21744,5
1003,25415,4
1003,25606,4
1003,26750,5
1003,26765,5
1003,27361,2
1003,28443,5
1003,29489,3
1003,29819,5
1003,30236,3
1003,32055,3
1003,33298,5
1003,34050,5
1003,35568,4
1003,36121,5
1003,39452,4
1003,41849,4
1003,42568,4
1003,43037,5
1003,43602,3
1003,43831,5
1003,45493,4
1003,46527,5
1003,51123,4
1003,52425,5
1004,8761,4
1004,9768,2
1004,12250,4
1004,17104,5
1004,19834,3
1004,23409,5
1004,24075,2
1004,25812,2
1004,31602,3
1004,31860,3
1004,32553,4
1004,34601,1
1004,34656,4
1004,36589,4
1004,37826,4
1004,38070,5
1004,38362,4
1004,40383,2
1004,40575,5
1004,42114,3
1004,42671,3
1004,43464,3
1004,43858,3
1004,46133,5
1004,48081,3
1004,48199,5
1005,439,3
1005,1038,3
1005,1169,3
1005,1255,3
1005,1600,3
1005,2112,4
1005,2629,4
1005,4735,4
1005,6252,2
1005,9787,2
1005,11272,3
1005,11569,3
1005,12418,3
1005,13378,4
1005,13407,3
1005,14385,4
1005,14873,3
1005,17952,5
1005,19990,2
1005,20035,4
1005,20414,4
1005,26718,3
1005,27048,4
1005,27099,3
1005,27187,3
1005,28297,2
1005,28694,4
1005,29388,2
1005,29845,2
1005,32710,4
1005,37460,5
1005,40789,4
1005,41228,3
1005,41300,3
1006,3086,3
1006,5103,4
